datetime,count
2011-04-23 03:00:00,17.71
2011-04-23 04:00:00,5.84
2011-04-23 05:00:00,5.64
2011-04-23 06:00:00,13.94
2011-04-23 07:00:00,73.51
2011-04-23 08:00:00,58.34
2011-04-23 09:00:00,79.7
2011-04-23 10:00:00,149.55
2011-04-23 11:00:00,158.04
2011-04-23 12:00:00,216.32
2011-04-23 13:00:00,232.52
2011-04-23 14:00:00,314.04
2011-04-23 15:00:00,382.92
2011-04-23 16:00:00,334.1
2011-04-23 17:00:00,320.39
2011-04-23 18:00:00,294.86
2011-04-23 19:00:00,246.26
2011-04-23 20:00:00,175.01
2011-04-23 21:00:00,168.99
2011-04-23 22:00:00,142.47
2011-04-23 23:00:00,102.56
2011-04-24 00:00:00,96.21
2011-04-24 01:00:00,74.075
2011-04-24 02:00:00,56.47
2011-04-24 03:00:00,29.93
2011-04-24 04:00:00,11.15
2011-04-24 05:00:00,12.86
2011-04-24 06:00:00,9.99
2011-04-24 07:00:00,36.72
2011-04-24 08:00:00,84.25
2011-04-24 09:00:00,134.86
2011-04-24 10:00:00,250.41
2011-04-24 11:00:00,369.0
2011-04-24 12:00:00,397.14
2011-04-24 13:00:00,382.94
2011-04-24 14:00:00,401.36
2011-04-24 15:00:00,391.52
2011-04-24 16:00:00,421.41
2011-04-24 17:00:00,359.598
2011-04-24 18:00:00,343.05
2011-04-24 19:00:00,249.74
2011-04-24 20:00:00,168.03
2011-04-24 21:00:00,75.11
2011-04-24 22:00:00,56.42
2011-04-24 23:00:00,55.52
2011-04-25 00:00:00,28.39
2011-04-25 01:00:00,12.22
2011-04-25 02:00:00,10.62
2011-04-25 03:00:00,5.25
2011-04-25 04:00:00,5.81
2011-04-25 05:00:00,13.82
2011-04-25 06:00:00,88.28
2011-04-25 07:00:00,230.96
2011-04-25 08:00:00,372.88
2011-04-25 09:00:00,182.37
2011-04-25 10:00:00,115.1
2011-04-25 11:00:00,134.83
2011-04-25 12:00:00,173.84
2011-04-25 13:00:00,173.03
2011-04-25 14:00:00,163.75
2011-04-25 15:00:00,175.77
2011-04-25 16:00:00,275.53
2011-04-25 17:00:00,536.92
2011-04-25 18:00:00,495.5
2011-04-25 19:00:00,359.57
2011-04-25 20:00:00,287.43
2011-04-25 21:00:00,195.2
2011-04-25 22:00:00,105.9
2011-04-25 23:00:00,70.39
2011-04-26 00:00:00,29.08
2011-04-26 01:00:00,16.27
2011-04-26 02:00:00,6.4
2011-04-26 03:00:00,3.58
2011-04-26 04:00:00,4.57
2011-04-26 05:00:00,23.92
2011-04-26 06:00:00,116.61
2011-04-26 07:00:00,321.52
2011-04-26 08:00:00,431.58
2011-04-26 09:00:00,204.52
2011-04-26 10:00:00,126.68
2011-04-26 11:00:00,149.59
2011-04-26 12:00:00,198.47
2011-04-26 13:00:00,193.15
2011-04-26 14:00:00,164.75
2011-04-26 15:00:00,165.13
2011-04-26 16:00:00,285.63
2011-04-26 17:00:00,555.88
2011-04-26 18:00:00,497.07
2011-04-26 19:00:00,291.99
2011-04-26 20:00:00,241.6
2011-04-26 21:00:00,212.98
2011-04-26 22:00:00,150.19
2011-04-26 23:00:00,70.21
2011-04-27 00:00:00,30.46
2011-04-27 01:00:00,14.58
2011-04-27 02:00:00,8.0
2011-04-27 03:00:00,4.23
2011-04-27 04:00:00,4.82
2011-04-27 05:00:00,17.22
2011-04-27 06:00:00,103.49
2011-04-27 07:00:00,280.45
2011-04-27 08:00:00,409.43
2011-04-27 09:00:00,190.37
2011-04-27 10:00:00,106.09
2011-04-27 11:00:00,113.93
2011-04-27 12:00:00,155.7
2011-04-27 13:00:00,166.2
2011-04-27 14:00:00,167.06
2011-04-27 15:00:00,149.96
2011-04-27 16:00:00,279.1
2011-04-27 17:00:00,397.39
2011-04-27 18:00:00,368.14
2011-04-27 19:00:00,327.45
2011-04-27 20:00:00,238.07
2011-04-27 21:00:00,149.88
2011-04-27 22:00:00,102.5
2011-04-27 23:00:00,68.39
2011-04-28 00:00:00,41.51
2011-04-28 01:00:00,16.18
2011-04-28 02:00:00,6.01
2011-04-28 03:00:00,5.25
2011-04-28 04:00:00,5.32
2011-04-28 05:00:00,20.14
2011-04-28 06:00:00,100.41
2011-04-28 07:00:00,294.3
2011-04-28 08:00:00,421.5
2011-04-28 09:00:00,185.12
2011-04-28 10:00:00,111.48
2011-04-28 11:00:00,117.5
2011-04-28 12:00:00,170.17
2011-04-28 13:00:00,143.51
2011-04-28 14:00:00,138.9
2011-04-28 15:00:00,171.4
2011-04-28 16:00:00,236.37
2011-04-28 17:00:00,507.69
2011-04-28 18:00:00,425.71
2011-04-28 19:00:00,353.57
2011-04-28 20:00:00,235.94
2011-04-28 21:00:00,206.8
2011-04-28 22:00:00,137.86
2011-04-28 23:00:00,110.72
2011-04-29 00:00:00,55.58
2011-04-29 01:00:00,31.11
2011-04-29 02:00:00,20.85
2011-04-29 03:00:00,5.527
2011-04-29 04:00:00,4.77
2011-04-29 05:00:00,23.02
2011-04-29 06:00:00,98.31
2011-04-29 07:00:00,275.64
2011-04-29 08:00:00,473.43
2011-04-29 09:00:00,214.19
2011-04-29 10:00:00,142.4
2011-04-29 11:00:00,180.1
2011-04-29 12:00:00,241.98
2011-04-29 13:00:00,242.4
2011-04-29 14:00:00,238.15
2011-04-29 15:00:00,239.92
2011-04-29 16:00:00,288.63
2011-04-29 17:00:00,377.21
2011-04-29 18:00:00,366.17
2011-04-29 19:00:00,226.15
2011-04-29 20:00:00,169.82
2011-04-29 21:00:00,133.16
2011-04-29 22:00:00,99.24
2011-04-29 23:00:00,80.01
2011-04-30 00:00:00,52.93
2011-04-30 01:00:00,49.16
2011-04-30 02:00:00,49.01
2011-04-30 03:00:00,22.34
2011-04-30 04:00:00,6.3
2011-04-30 05:00:00,6.6
2011-04-30 06:00:00,20.65
2011-04-30 07:00:00,50.05
2011-04-30 08:00:00,79.84
2011-04-30 09:00:00,170.92
2011-04-30 10:00:00,259.75
2011-04-30 11:00:00,312.41
2011-04-30 12:00:00,336.92
2011-04-30 13:00:00,351.86
2011-04-30 14:00:00,346.51
2011-04-30 15:00:00,369.64
2011-04-30 16:00:00,357.43
2011-04-30 17:00:00,326.93833333333333
2011-04-30 18:00:00,314.68
2011-04-30 19:00:00,246.71
2011-04-30 20:00:00,137.57
2011-04-30 21:00:00,103.01
2011-04-30 22:00:00,94.21
2011-04-30 23:00:00,79.57
2011-05-20 00:00:00,40.21
2011-05-20 01:00:00,19.77
2011-05-20 02:00:00,10.91
2011-05-20 03:00:00,5.322
2011-05-20 04:00:00,5.042
2011-05-20 05:00:00,20.87
2011-05-20 06:00:00,85.82
2011-05-20 07:00:00,275.48
2011-05-20 08:00:00,449.62
2011-05-20 09:00:00,212.16
2011-05-20 10:00:00,168.92
2011-05-20 11:00:00,177.51
2011-05-20 12:00:00,251.2
2011-05-20 13:00:00,234.41
2011-05-20 14:00:00,245.49
2011-05-20 15:00:00,265.4
2011-05-20 16:00:00,357.3
2011-05-20 17:00:00,411.75
2011-05-20 18:00:00,492.68
2011-05-20 19:00:00,315.41
2011-05-20 20:00:00,227.9
2011-05-20 21:00:00,192.99
2011-05-20 22:00:00,134.3
2011-05-20 23:00:00,113.7
2011-05-21 00:00:00,100.5
2011-05-21 01:00:00,78.595
2011-05-21 02:00:00,61.36
2011-05-21 03:00:00,27.05
2011-05-21 04:00:00,6.62
2011-05-21 05:00:00,8.94
2011-05-21 06:00:00,18.39
2011-05-21 07:00:00,51.33
2011-05-21 08:00:00,129.62
2011-05-21 09:00:00,214.42
2011-05-21 10:00:00,269.72
2011-05-21 11:00:00,379.6
2011-05-21 12:00:00,391.81
2011-05-21 13:00:00,404.92
2011-05-21 14:00:00,401.88
2011-05-21 15:00:00,413.33
2011-05-21 16:00:00,413.24
2011-05-21 17:00:00,369.8366666666667
2011-05-21 18:00:00,366.48666666666674
2011-05-21 19:00:00,339.45
2011-05-21 20:00:00,229.08
2011-05-21 21:00:00,197.7
2011-05-21 22:00:00,146.37
2011-05-21 23:00:00,127.12
2011-05-22 00:00:00,104.67
2011-05-22 01:00:00,71.1
2011-05-22 02:00:00,59.65
2011-05-22 03:00:00,30.15
2011-05-22 04:00:00,12.01
2011-05-22 05:00:00,13.22
2011-05-22 06:00:00,13.48
2011-05-22 07:00:00,42.18
2011-05-22 08:00:00,94.53
2011-05-22 09:00:00,179.3
2011-05-22 10:00:00,271.7
2011-05-22 11:00:00,382.9
2011-05-22 12:00:00,386.51
2011-05-22 13:00:00,390.45
2011-05-22 14:00:00,339.38
2011-05-22 15:00:00,368.92
2011-05-22 16:00:00,368.32
2011-05-22 17:00:00,373.00188888888886
2011-05-22 18:00:00,353.55
2011-05-22 19:00:00,315.49
2011-05-22 20:00:00,248.82
2011-05-22 21:00:00,181.39
2011-05-22 22:00:00,128.61
2011-05-22 23:00:00,91.45
2011-05-23 00:00:00,27.97
2011-05-23 01:00:00,14.33
2011-05-23 02:00:00,6.87
2011-05-23 03:00:00,4.32
2011-05-23 04:00:00,5.48
2011-05-23 05:00:00,17.48
2011-05-23 06:00:00,84.96
2011-05-23 07:00:00,272.5
2011-05-23 08:00:00,367.17
2011-05-23 09:00:00,182.41
2011-05-23 10:00:00,116.52
2011-05-23 11:00:00,142.34
2011-05-23 12:00:00,157.04
2011-05-23 13:00:00,181.43
2011-05-23 14:00:00,147.98
2011-05-23 15:00:00,160.57
2011-05-23 16:00:00,274.71
2011-05-23 17:00:00,430.13
2011-05-23 18:00:00,488.68
2011-05-23 19:00:00,369.3
2011-05-23 20:00:00,230.02
2011-05-23 21:00:00,139.14
2011-05-23 22:00:00,130.59
2011-05-23 23:00:00,65.7
2011-05-24 00:00:00,22.41
2011-05-24 01:00:00,9.87
2011-05-24 02:00:00,6.43
2011-05-24 03:00:00,3.96
2011-05-24 04:00:00,5.94
2011-05-24 05:00:00,18.24
2011-05-24 06:00:00,104.27
2011-05-24 07:00:00,163.2
2011-05-24 08:00:00,321.31
2011-05-24 09:00:00,203.19
2011-05-24 10:00:00,120.4
2011-05-24 11:00:00,150.51
2011-05-24 12:00:00,182.94
2011-05-24 13:00:00,189.06
2011-05-24 14:00:00,158.82
2011-05-24 15:00:00,169.8
2011-05-24 16:00:00,291.43
2011-05-24 17:00:00,495.46
2011-05-24 18:00:00,518.22
2011-05-24 19:00:00,342.92
2011-05-24 20:00:00,284.49
2011-05-24 21:00:00,219.68
2011-05-24 22:00:00,90.21
2011-05-24 23:00:00,72.37
2011-05-25 00:00:00,24.26
2011-05-25 01:00:00,12.27
2011-05-25 02:00:00,8.1
2011-05-25 03:00:00,4.85
2011-05-25 04:00:00,5.74
2011-05-25 05:00:00,24.91
2011-05-25 06:00:00,107.08
2011-05-25 07:00:00,340.0
2011-05-25 08:00:00,434.28
2011-05-25 09:00:00,207.8
2011-05-25 10:00:00,127.82
2011-05-25 11:00:00,144.88
2011-05-25 12:00:00,203.2
2011-05-25 13:00:00,191.01
2011-05-25 14:00:00,157.32
2011-05-25 15:00:00,160.87
2011-05-25 16:00:00,280.27
2011-05-25 17:00:00,557.36
2011-05-25 18:00:00,530.57
2011-05-25 19:00:00,409.98
2011-05-25 20:00:00,311.786
2011-05-25 21:00:00,212.7
2011-05-25 22:00:00,160.45
2011-05-25 23:00:00,84.87
2011-05-26 00:00:00,51.59
2011-05-26 01:00:00,21.67
2011-05-26 02:00:00,10.11
2011-05-26 03:00:00,5.6
2011-05-26 04:00:00,5.72
2011-05-26 05:00:00,20.59
2011-05-26 06:00:00,87.41
2011-05-26 07:00:00,270.62
2011-05-26 08:00:00,429.47
2011-05-26 09:00:00,205.44
2011-05-26 10:00:00,115.87
2011-05-26 11:00:00,151.22
2011-05-26 12:00:00,186.5
2011-05-26 13:00:00,170.73
2011-05-26 14:00:00,159.71
2011-05-26 15:00:00,163.27
2011-05-26 16:00:00,260.98
2011-05-26 17:00:00,529.33
2011-05-26 18:00:00,523.25
2011-05-26 19:00:00,358.97
2011-05-26 20:00:00,295.53
2011-05-26 21:00:00,206.86
2011-05-26 22:00:00,161.35
2011-05-26 23:00:00,124.33166666666666
2011-05-27 00:00:00,65.87
2011-05-27 01:00:00,24.88
2011-05-27 02:00:00,15.24
2011-05-27 03:00:00,5.452000000000001
2011-05-27 04:00:00,5.25
2011-05-27 05:00:00,27.2
2011-05-27 06:00:00,106.3
2011-05-27 07:00:00,284.09
2011-05-27 08:00:00,447.71
2011-05-27 09:00:00,216.62
2011-05-27 10:00:00,145.06
2011-05-27 11:00:00,161.23
2011-05-27 12:00:00,225.35
2011-05-27 13:00:00,223.83
2011-05-27 14:00:00,213.15
2011-05-27 15:00:00,222.08
2011-05-27 16:00:00,326.59
2011-05-27 17:00:00,517.7
2011-05-27 18:00:00,441.73
2011-05-27 19:00:00,296.98
2011-05-27 20:00:00,213.15
2011-05-27 21:00:00,166.12
2011-05-27 22:00:00,144.68
2011-05-27 23:00:00,126.0
2011-05-28 00:00:00,107.32
2011-05-28 01:00:00,84.65
2011-05-28 02:00:00,56.87
2011-05-28 03:00:00,27.47
2011-05-28 04:00:00,8.26
2011-05-28 05:00:00,11.04
2011-05-28 06:00:00,22.86
2011-05-28 07:00:00,48.44
2011-05-28 08:00:00,111.78
2011-05-28 09:00:00,209.18
2011-05-28 10:00:00,289.53
2011-05-28 11:00:00,363.86
2011-05-28 12:00:00,365.17
2011-05-28 13:00:00,383.01
2011-05-28 14:00:00,360.85
2011-05-28 15:00:00,416.79
2011-05-28 16:00:00,418.67
2011-05-28 17:00:00,409.8383333333333
2011-05-28 18:00:00,340.58
2011-05-28 19:00:00,295.16
2011-05-28 20:00:00,281.57599999999996
2011-05-28 21:00:00,201.86
2011-05-28 22:00:00,180.26
2011-05-28 23:00:00,145.62
2011-05-29 00:00:00,111.33
2011-05-29 01:00:00,89.32
2011-05-29 02:00:00,64.31
2011-05-29 03:00:00,29.39
2011-05-29 04:00:00,9.94
2011-05-29 05:00:00,15.29
2011-05-29 06:00:00,11.87
2011-05-29 07:00:00,31.96
2011-05-29 08:00:00,87.21
2011-05-29 09:00:00,132.46
2011-05-29 10:00:00,215.9
2011-05-29 11:00:00,274.42
2011-05-29 12:00:00,311.05
2011-05-29 13:00:00,373.13
2011-05-29 14:00:00,349.88
2011-05-29 15:00:00,354.38
2011-05-29 16:00:00,355.21
2011-05-29 17:00:00,353.44300000000004
2011-05-29 18:00:00,257.51
2011-05-29 19:00:00,259.16
2011-05-29 20:00:00,224.01
2011-05-29 21:00:00,162.25
2011-05-29 22:00:00,131.72
2011-05-29 23:00:00,108.42
2011-05-30 00:00:00,92.04
2011-05-30 01:00:00,75.74
2011-05-30 02:00:00,49.75
2011-05-30 03:00:00,21.53
2011-05-30 04:00:00,11.66
2011-05-30 05:00:00,10.31
2011-05-30 06:00:00,58.92
2011-05-30 07:00:00,63.66
2011-05-30 08:00:00,125.11
2011-05-30 09:00:00,218.46
2011-05-30 10:00:00,286.64
2011-05-30 11:00:00,358.4
2011-05-30 12:00:00,373.12
2011-05-30 13:00:00,365.64
2011-05-30 14:00:00,360.63
2011-05-30 15:00:00,356.03
2011-05-30 16:00:00,383.68
2011-05-30 17:00:00,444.075
2011-05-30 18:00:00,429.33
2011-05-30 19:00:00,310.37
2011-05-30 20:00:00,333.91
2011-05-30 21:00:00,352.4
2011-05-30 22:00:00,277.82
2011-05-30 23:00:00,104.63
2011-05-31 00:00:00,27.6
2011-05-31 01:00:00,17.11
2011-05-31 02:00:00,7.04
2011-05-31 03:00:00,3.08
2011-05-31 04:00:00,5.36
2011-05-31 05:00:00,26.1
2011-05-31 06:00:00,116.48
2011-05-31 07:00:00,316.16
2011-05-31 08:00:00,454.36
2011-05-31 09:00:00,185.07
2011-05-31 10:00:00,127.66
2011-05-31 11:00:00,125.93
2011-05-31 12:00:00,155.8
2011-05-31 13:00:00,150.76
2011-05-31 14:00:00,143.43
2011-05-31 15:00:00,148.42
2011-05-31 16:00:00,225.35
2011-05-31 17:00:00,513.13
2011-05-31 18:00:00,518.7
2011-05-31 19:00:00,378.7
2011-05-31 20:00:00,293.9
2011-05-31 21:00:00,213.65
2011-05-31 22:00:00,155.3
2011-05-31 23:00:00,77.68
2011-06-20 00:00:00,30.61
2011-06-20 01:00:00,14.88
2011-06-20 02:00:00,7.18
2011-06-20 03:00:00,3.51
2011-06-20 04:00:00,4.83
2011-06-20 05:00:00,18.48
2011-06-20 06:00:00,98.91
2011-06-20 07:00:00,149.69
2011-06-20 08:00:00,309.08
2011-06-20 09:00:00,190.01
2011-06-20 10:00:00,107.08
2011-06-20 11:00:00,108.34
2011-06-20 12:00:00,171.05
2011-06-20 13:00:00,173.82
2011-06-20 14:00:00,168.95
2011-06-20 15:00:00,168.53
2011-06-20 16:00:00,288.02
2011-06-20 17:00:00,499.81
2011-06-20 18:00:00,530.67
2011-06-20 19:00:00,393.65
2011-06-20 20:00:00,293.76
2011-06-20 21:00:00,198.94
2011-06-20 22:00:00,118.82
2011-06-20 23:00:00,76.46
2011-06-21 00:00:00,28.83
2011-06-21 01:00:00,11.18
2011-06-21 02:00:00,6.09
2011-06-21 03:00:00,5.31
2011-06-21 04:00:00,6.14
2011-06-21 05:00:00,19.03
2011-06-21 06:00:00,113.26
2011-06-21 07:00:00,280.86
2011-06-21 08:00:00,399.96
2011-06-21 09:00:00,185.12
2011-06-21 10:00:00,101.66
2011-06-21 11:00:00,106.72
2011-06-21 12:00:00,162.09
2011-06-21 13:00:00,159.32
2011-06-21 14:00:00,154.95
2011-06-21 15:00:00,165.18
2011-06-21 16:00:00,279.93
2011-06-21 17:00:00,545.1
2011-06-21 18:00:00,480.83
2011-06-21 19:00:00,357.19
2011-06-21 20:00:00,230.36
2011-06-21 21:00:00,220.68
2011-06-21 22:00:00,155.97
2011-06-21 23:00:00,74.59
2011-06-22 00:00:00,34.56
2011-06-22 01:00:00,20.08
2011-06-22 02:00:00,9.58
2011-06-22 03:00:00,5.94
2011-06-22 04:00:00,6.6675
2011-06-22 05:00:00,27.52
2011-06-22 06:00:00,108.09
2011-06-22 07:00:00,306.66
2011-06-22 08:00:00,428.34
2011-06-22 09:00:00,189.11
2011-06-22 10:00:00,127.91
2011-06-22 11:00:00,133.6
2011-06-22 12:00:00,173.02
2011-06-22 13:00:00,161.92
2011-06-22 14:00:00,156.3
2011-06-22 15:00:00,159.8
2011-06-22 16:00:00,258.36
2011-06-22 17:00:00,488.65
2011-06-22 18:00:00,485.17
2011-06-22 19:00:00,369.66
2011-06-22 20:00:00,284.02
2011-06-22 21:00:00,223.32
2011-06-22 22:00:00,164.67
2011-06-22 23:00:00,89.31
2011-06-23 00:00:00,42.24
2011-06-23 01:00:00,21.47
2011-06-23 02:00:00,8.56
2011-06-23 03:00:00,6.22
2011-06-23 04:00:00,6.73
2011-06-23 05:00:00,25.21
2011-06-23 06:00:00,119.91
2011-06-23 07:00:00,317.53
2011-06-23 08:00:00,422.01
2011-06-23 09:00:00,197.44
2011-06-23 10:00:00,127.5
2011-06-23 11:00:00,140.88
2011-06-23 12:00:00,167.34
2011-06-23 13:00:00,185.3
2011-06-23 14:00:00,160.86
2011-06-23 15:00:00,162.62
2011-06-23 16:00:00,281.72
2011-06-23 17:00:00,486.26
2011-06-23 18:00:00,483.3
2011-06-23 19:00:00,360.6
2011-06-23 20:00:00,285.98
2011-06-23 21:00:00,214.7
2011-06-23 22:00:00,162.25
2011-06-23 23:00:00,125.2
2011-06-24 00:00:00,59.53
2011-06-24 01:00:00,24.97
2011-06-24 02:00:00,10.09
2011-06-24 03:00:00,6.54
2011-06-24 04:00:00,5.5795
2011-06-24 05:00:00,22.55
2011-06-24 06:00:00,96.61
2011-06-24 07:00:00,287.53
2011-06-24 08:00:00,448.22
2011-06-24 09:00:00,232.06
2011-06-24 10:00:00,132.46
2011-06-24 11:00:00,161.11
2011-06-24 12:00:00,218.46
2011-06-24 13:00:00,215.72
2011-06-24 14:00:00,223.14
2011-06-24 15:00:00,218.27
2011-06-24 16:00:00,347.74
2011-06-24 17:00:00,554.98
2011-06-24 18:00:00,492.07
2011-06-24 19:00:00,378.56
2011-06-24 20:00:00,284.3724285714286
2011-06-24 21:00:00,227.93
2011-06-24 22:00:00,205.3
2011-06-24 23:00:00,148.92
2011-06-25 00:00:00,115.59
2011-06-25 01:00:00,77.26
2011-06-25 02:00:00,55.81
2011-06-25 03:00:00,30.53
2011-06-25 04:00:00,8.88
2011-06-25 05:00:00,11.49
2011-06-25 06:00:00,29.73
2011-06-25 07:00:00,62.53
2011-06-25 08:00:00,156.26
2011-06-25 09:00:00,216.47
2011-06-25 10:00:00,300.87
2011-06-25 11:00:00,382.88
2011-06-25 12:00:00,429.52
2011-06-25 13:00:00,430.16
2011-06-25 14:00:00,437.11
2011-06-25 15:00:00,416.4
2011-06-25 16:00:00,422.0
2011-06-25 17:00:00,416.325
2011-06-25 18:00:00,398.05
2011-06-25 19:00:00,366.94
2011-06-25 20:00:00,296.661
2011-06-25 21:00:00,231.09
2011-06-25 22:00:00,205.78
2011-06-25 23:00:00,135.75
2011-06-26 00:00:00,106.66
2011-06-26 01:00:00,90.57
2011-06-26 02:00:00,77.46
2011-06-26 03:00:00,35.94
2011-06-26 04:00:00,12.98
2011-06-26 05:00:00,16.92
2011-06-26 06:00:00,24.27
2011-06-26 07:00:00,57.03
2011-06-26 08:00:00,105.93
2011-06-26 09:00:00,191.11
2011-06-26 10:00:00,292.95
2011-06-26 11:00:00,385.6
2011-06-26 12:00:00,407.63
2011-06-26 13:00:00,402.15
2011-06-26 14:00:00,393.8
2011-06-26 15:00:00,398.02
2011-06-26 16:00:00,406.0
2011-06-26 17:00:00,372.537
2011-06-26 18:00:00,383.397
2011-06-26 19:00:00,339.745
2011-06-26 20:00:00,242.296
2011-06-26 21:00:00,190.48
2011-06-26 22:00:00,198.59
2011-06-26 23:00:00,84.06
2011-06-27 00:00:00,37.17
2011-06-27 01:00:00,13.69
2011-06-27 02:00:00,9.69
2011-06-27 03:00:00,5.12
2011-06-27 04:00:00,5.85
2011-06-27 05:00:00,19.3
2011-06-27 06:00:00,109.05
2011-06-27 07:00:00,300.86
2011-06-27 08:00:00,386.02
2011-06-27 09:00:00,199.43
2011-06-27 10:00:00,122.66
2011-06-27 11:00:00,149.86
2011-06-27 12:00:00,184.08
2011-06-27 13:00:00,173.26
2011-06-27 14:00:00,173.03
2011-06-27 15:00:00,175.74
2011-06-27 16:00:00,290.63
2011-06-27 17:00:00,573.51
2011-06-27 18:00:00,543.07
2011-06-27 19:00:00,400.96
2011-06-27 20:00:00,305.996
2011-06-27 21:00:00,191.77
2011-06-27 22:00:00,139.19
2011-06-27 23:00:00,72.4
2011-06-28 00:00:00,30.77
2011-06-28 01:00:00,14.83
2011-06-28 02:00:00,10.31
2011-06-28 03:00:00,6.79
2011-06-28 04:00:00,8.38
2011-06-28 05:00:00,23.17
2011-06-28 06:00:00,108.95
2011-06-28 07:00:00,306.23
2011-06-28 08:00:00,425.06
2011-06-28 09:00:00,202.11
2011-06-28 10:00:00,120.13
2011-06-28 11:00:00,140.5
2011-06-28 12:00:00,171.11
2011-06-28 13:00:00,169.55
2011-06-28 14:00:00,153.85
2011-06-28 15:00:00,155.75
2011-06-28 16:00:00,236.29
2011-06-28 17:00:00,417.03
2011-06-28 18:00:00,382.87
2011-06-28 19:00:00,305.58
2011-06-28 20:00:00,288.73
2011-06-28 21:00:00,204.58
2011-06-28 22:00:00,155.47
2011-06-28 23:00:00,89.64
2011-06-29 00:00:00,32.98
2011-06-29 01:00:00,20.65
2011-06-29 02:00:00,7.23
2011-06-29 03:00:00,5.685
2011-06-29 04:00:00,6.44
2011-06-29 05:00:00,26.19
2011-06-29 06:00:00,104.5
2011-06-29 07:00:00,306.01
2011-06-29 08:00:00,449.19
2011-06-29 09:00:00,202.97
2011-06-29 10:00:00,121.9
2011-06-29 11:00:00,165.54
2011-06-29 12:00:00,204.53
2011-06-29 13:00:00,189.36
2011-06-29 14:00:00,154.55
2011-06-29 15:00:00,171.51
2011-06-29 16:00:00,288.51
2011-06-29 17:00:00,545.8
2011-06-29 18:00:00,557.87
2011-06-29 19:00:00,368.66
2011-06-29 20:00:00,268.665
2011-06-29 21:00:00,226.83
2011-06-29 22:00:00,168.87
2011-06-29 23:00:00,93.97
2011-06-30 00:00:00,43.25
2011-06-30 01:00:00,21.37
2011-06-30 02:00:00,9.28
2011-06-30 03:00:00,7.29
2011-06-30 04:00:00,7.19
2011-06-30 05:00:00,27.19
2011-06-30 06:00:00,116.06
2011-06-30 07:00:00,326.48
2011-06-30 08:00:00,433.81
2011-06-30 09:00:00,205.47
2011-06-30 10:00:00,126.04
2011-06-30 11:00:00,158.56
2011-06-30 12:00:00,213.22
2011-06-30 13:00:00,200.18
2011-06-30 14:00:00,156.42
2011-06-30 15:00:00,175.53
2011-06-30 16:00:00,275.6
2011-06-30 17:00:00,565.6
2011-06-30 18:00:00,556.66
2011-06-30 19:00:00,381.98
2011-06-30 20:00:00,298.65842857142854
2011-06-30 21:00:00,221.74
2011-06-30 22:00:00,168.48
2011-06-30 23:00:00,128.9633333333333
2011-07-20 00:00:00,33.05
2011-07-20 01:00:00,16.23
2011-07-20 02:00:00,7.32
2011-07-20 03:00:00,5.58
2011-07-20 04:00:00,6.5
2011-07-20 05:00:00,31.08
2011-07-20 06:00:00,123.71
2011-07-20 07:00:00,300.49
2011-07-20 08:00:00,433.14
2011-07-20 09:00:00,199.63
2011-07-20 10:00:00,131.11
2011-07-20 11:00:00,136.9
2011-07-20 12:00:00,165.56
2011-07-20 13:00:00,158.15
2011-07-20 14:00:00,149.18
2011-07-20 15:00:00,152.96
2011-07-20 16:00:00,257.39
2011-07-20 17:00:00,511.5
2011-07-20 18:00:00,515.16
2011-07-20 19:00:00,379.34
2011-07-20 20:00:00,294.08
2011-07-20 21:00:00,216.28
2011-07-20 22:00:00,166.01
2011-07-20 23:00:00,111.33
2011-07-21 00:00:00,45.93
2011-07-21 01:00:00,18.5
2011-07-21 02:00:00,6.84
2011-07-21 03:00:00,5.55
2011-07-21 04:00:00,5.78
2011-07-21 05:00:00,21.88
2011-07-21 06:00:00,123.8
2011-07-21 07:00:00,308.59
2011-07-21 08:00:00,431.92
2011-07-21 09:00:00,193.39
2011-07-21 10:00:00,121.67
2011-07-21 11:00:00,128.97
2011-07-21 12:00:00,153.41
2011-07-21 13:00:00,144.91
2011-07-21 14:00:00,137.85
2011-07-21 15:00:00,141.72
2011-07-21 16:00:00,236.06
2011-07-21 17:00:00,460.88
2011-07-21 18:00:00,474.84
2011-07-21 19:00:00,379.65
2011-07-21 20:00:00,275.88
2011-07-21 21:00:00,221.1
2011-07-21 22:00:00,170.19
2011-07-21 23:00:00,124.45333333333332
2011-07-22 00:00:00,60.88
2011-07-22 01:00:00,32.15
2011-07-22 02:00:00,18.48
2011-07-22 03:00:00,6.76
2011-07-22 04:00:00,7.4
2011-07-22 05:00:00,23.99
2011-07-22 06:00:00,105.1
2011-07-22 07:00:00,280.13
2011-07-22 08:00:00,452.28
2011-07-22 09:00:00,230.72
2011-07-22 10:00:00,151.74
2011-07-22 11:00:00,158.99
2011-07-22 12:00:00,192.37
2011-07-22 13:00:00,191.67
2011-07-22 14:00:00,191.12
2011-07-22 15:00:00,179.51
2011-07-22 16:00:00,318.18
2011-07-22 17:00:00,494.23
2011-07-22 18:00:00,460.66
2011-07-22 19:00:00,358.12
2011-07-22 20:00:00,280.28
2011-07-22 21:00:00,223.33
2011-07-22 22:00:00,189.43
2011-07-22 23:00:00,147.425
2011-07-23 00:00:00,124.45
2011-07-23 01:00:00,81.84
2011-07-23 02:00:00,73.26
2011-07-23 03:00:00,29.94
2011-07-23 04:00:00,9.78
2011-07-23 05:00:00,11.16
2011-07-23 06:00:00,33.68
